name,layer,wc_r,wc_g,wc_b,num_splines,total_verts,bbmin_x,bbmin_y,bbmax_x,bbmax_y,width,height,center_x,center_y,area_approx
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48949e+06,1.10414e+07,8.48949e+06,2.0,2.0,1.10414e+07,8.48949e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4895e+06,1.10414e+07,8.48951e+06,2.0,2.0,1.10414e+07,8.48951e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48952e+06,1.10414e+07,8.48952e+06,2.0,2.0,1.10414e+07,8.48952e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48954e+06,1.10414e+07,8.48954e+06,2.0,2.0,1.10414e+07,8.48954e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48956e+06,1.10414e+07,8.48956e+06,2.0,2.0,1.10414e+07,8.48956e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48958e+06,1.10414e+07,8.48958e+06,2.0,2.0,1.10414e+07,8.48958e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48959e+06,1.10414e+07,8.4896e+06,2.0,2.0,1.10414e+07,8.4896e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48961e+06,1.10414e+07,8.48961e+06,2.0,2.0,1.10414e+07,8.48961e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48963e+06,1.10414e+07,8.48963e+06,2.0,2.0,1.10414e+07,8.48963e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48965e+06,1.10414e+07,8.48965e+06,2.0,2.0,1.10414e+07,8.48965e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48967e+06,1.10414e+07,8.48967e+06,2.0,2.0,1.10414e+07,8.48967e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48972e+06,1.10414e+07,8.48972e+06,2.0,2.0,1.10414e+07,8.48972e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48974e+06,1.10414e+07,8.48974e+06,2.0,2.0,1.10414e+07,8.48974e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48976e+06,1.10414e+07,8.48976e+06,2.0,2.0,1.10414e+07,8.48976e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48977e+06,1.10414e+07,8.48978e+06,2.0,2.0,1.10414e+07,8.48977e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48979e+06,1.10414e+07,8.48979e+06,2.0,2.0,1.10414e+07,8.48979e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48981e+06,1.10414e+07,8.48981e+06,2.0,2.0,1.10414e+07,8.48981e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48983e+06,1.10414e+07,8.48983e+06,2.0,2.0,1.10414e+07,8.48983e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48984e+06,1.10414e+07,8.48985e+06,2.0,2.0,1.10414e+07,8.48985e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48986e+06,1.10414e+07,8.48986e+06,2.0,2.0,1.10414e+07,8.48986e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48988e+06,1.10414e+07,8.48988e+06,2.0,2.0,1.10414e+07,8.48988e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4899e+06,1.10414e+07,8.4899e+06,2.0,2.0,1.10414e+07,8.4899e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48992e+06,1.10414e+07,8.48992e+06,2.0,2.0,1.10414e+07,8.48992e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48994e+06,1.10414e+07,8.48994e+06,2.0,2.0,1.10414e+07,8.48994e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.48999e+06,1.10414e+07,8.48999e+06,2.0,2.0,1.10414e+07,8.48999e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49001e+06,1.10414e+07,8.49001e+06,2.0,2.0,1.10414e+07,8.49001e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49003e+06,1.10414e+07,8.49003e+06,2.0,2.0,1.10414e+07,8.49003e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49004e+06,1.10414e+07,8.49005e+06,2.0,2.0,1.10414e+07,8.49005e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49006e+06,1.10414e+07,8.49006e+06,2.0,2.0,1.10414e+07,8.49006e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49008e+06,1.10414e+07,8.49008e+06,2.0,2.0,1.10414e+07,8.49008e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4901e+06,1.10414e+07,8.4901e+06,2.0,2.0,1.10414e+07,8.4901e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49012e+06,1.10414e+07,8.49012e+06,2.0,2.0,1.10414e+07,8.49012e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49013e+06,1.10414e+07,8.49014e+06,2.0,2.0,1.10414e+07,8.49014e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49015e+06,1.10414e+07,8.49015e+06,2.0,2.0,1.10414e+07,8.49015e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49017e+06,1.10414e+07,8.49017e+06,2.0,2.0,1.10414e+07,8.49017e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49019e+06,1.10414e+07,8.49019e+06,2.0,2.0,1.10414e+07,8.49019e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4902e+06,1.10414e+07,8.49021e+06,2.0,2.0,1.10414e+07,8.49021e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49022e+06,1.10414e+07,8.49022e+06,2.0,2.0,1.10414e+07,8.49022e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49024e+06,1.10414e+07,8.49024e+06,2.0,2.0,1.10414e+07,8.49024e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49026e+06,1.10414e+07,8.49026e+06,2.0,2.0,1.10414e+07,8.49026e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49028e+06,1.10414e+07,8.49028e+06,2.0,2.0,1.10414e+07,8.49028e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4903e+06,1.10414e+07,8.4903e+06,2.0,2.0,1.10414e+07,8.4903e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49031e+06,1.10414e+07,8.49032e+06,2.0,2.0,1.10414e+07,8.49031e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49033e+06,1.10414e+07,8.49033e+06,2.0,2.0,1.10414e+07,8.49033e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49035e+06,1.10414e+07,8.49035e+06,2.0,2.0,1.10414e+07,8.49035e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4904e+06,1.10414e+07,8.49041e+06,2.0,2.0,1.10414e+07,8.49041e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49042e+06,1.10414e+07,8.49042e+06,2.0,2.0,1.10414e+07,8.49042e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49044e+06,1.10414e+07,8.49044e+06,2.0,2.0,1.10414e+07,8.49044e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49046e+06,1.10414e+07,8.49046e+06,2.0,2.0,1.10414e+07,8.49046e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49048e+06,1.10414e+07,8.49048e+06,2.0,2.0,1.10414e+07,8.49048e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4905e+06,1.10414e+07,8.4905e+06,2.0,2.0,1.10414e+07,8.4905e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49051e+06,1.10414e+07,8.49052e+06,2.0,2.0,1.10414e+07,8.49051e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49053e+06,1.10414e+07,8.49053e+06,2.0,2.0,1.10414e+07,8.49053e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49055e+06,1.10414e+07,8.49055e+06,2.0,2.0,1.10414e+07,8.49055e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49057e+06,1.10414e+07,8.49057e+06,2.0,2.0,1.10414e+07,8.49057e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49058e+06,1.10414e+07,8.49059e+06,2.0,2.0,1.10414e+07,8.49058e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4906e+06,1.10414e+07,8.4906e+06,2.0,2.0,1.10414e+07,8.4906e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49066e+06,1.10414e+07,8.49066e+06,2.0,2.0,1.10414e+07,8.49066e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49068e+06,1.10414e+07,8.49068e+06,2.0,2.0,1.10414e+07,8.49068e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4907e+06,1.10414e+07,8.4907e+06,2.0,2.0,1.10414e+07,8.4907e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49071e+06,1.10414e+07,8.49072e+06,2.0,2.0,1.10414e+07,8.49072e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49073e+06,1.10414e+07,8.49073e+06,2.0,2.0,1.10414e+07,8.49073e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49075e+06,1.10414e+07,8.49075e+06,2.0,2.0,1.10414e+07,8.49075e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49077e+06,1.10414e+07,8.49077e+06,2.0,2.0,1.10414e+07,8.49077e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49079e+06,1.10414e+07,8.49079e+06,2.0,2.0,1.10414e+07,8.49079e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.4908e+06,1.10414e+07,8.4908e+06,2.0,2.0,1.10414e+07,8.4908e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49082e+06,1.10414e+07,8.49082e+06,2.0,2.0,1.10414e+07,8.49082e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49084e+06,1.10414e+07,8.49084e+06,2.0,2.0,1.10414e+07,8.49084e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49086e+06,1.10414e+07,8.49086e+06,2.0,2.0,1.10414e+07,8.49086e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49088e+06,1.10414e+07,8.49088e+06,2.0,2.0,1.10414e+07,8.49088e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49094e+06,1.10414e+07,8.49094e+06,2.0,2.0,1.10414e+07,8.49094e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49096e+06,1.10414e+07,8.49096e+06,2.0,2.0,1.10414e+07,8.49096e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10414e+07,8.49097e+06,1.10414e+07,8.49098e+06,2.0,2.0,1.10414e+07,8.49097e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10512e+07,8.49118e+06,1.10512e+07,8.49118e+06,2.0,2.0,1.10512e+07,8.49118e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49041e+06,1.1053e+07,8.49041e+06,2.0,2.0,1.1053e+07,8.49041e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49043e+06,1.1053e+07,8.49043e+06,2.0,2.0,1.1053e+07,8.49043e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49045e+06,1.1053e+07,8.49045e+06,2.0,2.0,1.1053e+07,8.49045e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10529e+07,8.49045e+06,1.10529e+07,8.49045e+06,2.0,2.0,1.10529e+07,8.49045e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10529e+07,8.49045e+06,1.10529e+07,8.49045e+06,2.0,2.0,1.10529e+07,8.49045e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10529e+07,8.49045e+06,1.10529e+07,8.49045e+06,2.0,2.0,1.10529e+07,8.49045e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10529e+07,8.49045e+06,1.10529e+07,8.49045e+06,2.0,2.0,1.10529e+07,8.49045e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10529e+07,8.49045e+06,1.10529e+07,8.49045e+06,2.0,2.0,1.10529e+07,8.49045e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.10529e+07,8.49045e+06,1.10529e+07,8.49045e+06,2.0,2.0,1.10529e+07,8.49045e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49035e+06,1.1053e+07,8.49035e+06,2.0,2.0,1.1053e+07,8.49035e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49033e+06,1.1053e+07,8.49034e+06,2.0,2.0,1.1053e+07,8.49033e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49032e+06,1.1053e+07,8.49032e+06,2.0,2.0,1.1053e+07,8.49032e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.4903e+06,1.1053e+07,8.4903e+06,2.0,2.0,1.1053e+07,8.4903e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49028e+06,1.1053e+07,8.49028e+06,2.0,2.0,1.1053e+07,8.49028e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49026e+06,1.1053e+07,8.49026e+06,2.0,2.0,1.1053e+07,8.49026e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49024e+06,1.1053e+07,8.49024e+06,2.0,2.0,1.1053e+07,8.49024e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49022e+06,1.1053e+07,8.49023e+06,2.0,2.0,1.1053e+07,8.49023e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49021e+06,1.1053e+07,8.49021e+06,2.0,2.0,1.1053e+07,8.49021e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49019e+06,1.1053e+07,8.49019e+06,2.0,2.0,1.1053e+07,8.49019e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49017e+06,1.1053e+07,8.49017e+06,2.0,2.0,1.1053e+07,8.49017e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49015e+06,1.1053e+07,8.49016e+06,2.0,2.0,1.1053e+07,8.49016e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49014e+06,1.1053e+07,8.49014e+06,2.0,2.0,1.1053e+07,8.49014e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49008e+06,1.1053e+07,8.49008e+06,2.0,2.0,1.1053e+07,8.49008e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49006e+06,1.1053e+07,8.49006e+06,2.0,2.0,1.1053e+07,8.49006e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49004e+06,1.1053e+07,8.49004e+06,2.0,2.0,1.1053e+07,8.49004e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49002e+06,1.1053e+07,8.49003e+06,2.0,2.0,1.1053e+07,8.49002e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.49001e+06,1.1053e+07,8.49001e+06,2.0,2.0,1.1053e+07,8.49001e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48999e+06,1.1053e+07,8.48999e+06,2.0,2.0,1.1053e+07,8.48999e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48997e+06,1.1053e+07,8.48997e+06,2.0,2.0,1.1053e+07,8.48997e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48995e+06,1.1053e+07,8.48995e+06,2.0,2.0,1.1053e+07,8.48995e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48993e+06,1.1053e+07,8.48994e+06,2.0,2.0,1.1053e+07,8.48994e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48992e+06,1.1053e+07,8.48992e+06,2.0,2.0,1.1053e+07,8.48992e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.4899e+06,1.1053e+07,8.4899e+06,2.0,2.0,1.1053e+07,8.4899e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48988e+06,1.1053e+07,8.48988e+06,2.0,2.0,1.1053e+07,8.48988e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48982e+06,1.1053e+07,8.48982e+06,2.0,2.0,1.1053e+07,8.48982e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.4898e+06,1.1053e+07,8.48981e+06,2.0,2.0,1.1053e+07,8.48981e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48979e+06,1.1053e+07,8.48979e+06,2.0,2.0,1.1053e+07,8.48979e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48977e+06,1.1053e+07,8.48977e+06,2.0,2.0,1.1053e+07,8.48977e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48975e+06,1.1053e+07,8.48975e+06,2.0,2.0,1.1053e+07,8.48975e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48973e+06,1.1053e+07,8.48974e+06,2.0,2.0,1.1053e+07,8.48973e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48972e+06,1.1053e+07,8.48972e+06,2.0,2.0,1.1053e+07,8.48972e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.4897e+06,1.1053e+07,8.4897e+06,2.0,2.0,1.1053e+07,8.4897e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48968e+06,1.1053e+07,8.48968e+06,2.0,2.0,1.1053e+07,8.48968e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48966e+06,1.1053e+07,8.48966e+06,2.0,2.0,1.1053e+07,8.48966e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48964e+06,1.1053e+07,8.48964e+06,2.0,2.0,1.1053e+07,8.48964e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48962e+06,1.1053e+07,8.48963e+06,2.0,2.0,1.1053e+07,8.48963e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48616e+06,1.1053e+07,8.48616e+06,2.0,2.0,1.1053e+07,8.48616e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48954e+06,1.1053e+07,8.48954e+06,2.0,2.0,1.1053e+07,8.48954e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48952e+06,1.1053e+07,8.48953e+06,2.0,2.0,1.1053e+07,8.48952e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48951e+06,1.1053e+07,8.48951e+06,2.0,2.0,1.1053e+07,8.48951e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48949e+06,1.1053e+07,8.48949e+06,2.0,2.0,1.1053e+07,8.48949e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48947e+06,1.1053e+07,8.48947e+06,2.0,2.0,1.1053e+07,8.48947e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48945e+06,1.1053e+07,8.48946e+06,2.0,2.0,1.1053e+07,8.48945e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48944e+06,1.1053e+07,8.48944e+06,2.0,2.0,1.1053e+07,8.48944e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48942e+06,1.1053e+07,8.48942e+06,2.0,2.0,1.1053e+07,8.48942e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.4894e+06,1.1053e+07,8.4894e+06,2.0,2.0,1.1053e+07,8.4894e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48938e+06,1.1053e+07,8.48938e+06,2.0,2.0,1.1053e+07,8.48938e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48936e+06,1.1053e+07,8.48936e+06,2.0,2.0,1.1053e+07,8.48936e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48934e+06,1.1053e+07,8.48935e+06,2.0,2.0,1.1053e+07,8.48935e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48933e+06,1.1053e+07,8.48933e+06,2.0,2.0,1.1053e+07,8.48933e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48931e+06,1.1053e+07,8.48931e+06,2.0,2.0,1.1053e+07,8.48931e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48929e+06,1.1053e+07,8.48929e+06,2.0,2.0,1.1053e+07,8.48929e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48927e+06,1.1053e+07,8.48928e+06,2.0,2.0,1.1053e+07,8.48927e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48926e+06,1.1053e+07,8.48926e+06,2.0,2.0,1.1053e+07,8.48926e+06,4.0
Layer:LK-SHRB-TRNK,LK-SHRB-TRNK,0,255,0,2,10,1.1053e+07,8.48924e+06,1.1053e+07,8.48924e+06,2.0,2.0,1.1053e+07,8.48924e+06,4.0
