name,class,layer,wirecolor,x,y,z,isGroupHead
Layer:-OSP_OFF SITE TEXT,SplineShape,-OSP_OFF SITE TEXT,(color 84 84 84),1.10461e+07,8.48665e+06,0.0,false
Block:TREE-SIMP-125,LinkComposite,LP-TREE,(color 127 63 63),1.10452e+07,8.48465e+06,4.32745e-07,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10452e+07,8.48465e+06,4.32745e-07,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10452e+07,8.48465e+06,4.32745e-07,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10465e+07,8.48613e+06,0.126212,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10465e+07,8.48613e+06,0.126212,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10465e+07,8.48613e+06,0.126212,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10463e+07,8.48625e+06,1.80439,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10463e+07,8.48625e+06,1.80439,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10463e+07,8.48625e+06,1.80439,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10461e+07,8.48612e+06,0.126212,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10461e+07,8.48613e+06,0.126212,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10461e+07,8.48612e+06,0.126212,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.1046e+07,8.48624e+06,1.80431,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.1046e+07,8.48624e+06,1.80431,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.1046e+07,8.48624e+06,1.80431,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10458e+07,8.48612e+06,0.126209,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10458e+07,8.48612e+06,0.126209,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10458e+07,8.48612e+06,0.126209,false
Block:TREE-SIMP-027,LinkComposite,LP-TREE,(color 127 63 63),1.10455e+07,8.48618e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10455e+07,8.48618e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10455e+07,8.48618e+06,0.0,false
Block:TREE-SIMP-027,LinkComposite,LP-TREE,(color 127 63 63),1.10443e+07,8.48617e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10443e+07,8.48617e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10443e+07,8.48617e+06,0.0,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.1044e+07,8.48611e+06,0.0259404,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.1044e+07,8.48611e+06,0.0259404,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.1044e+07,8.48611e+06,0.0259404,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10438e+07,8.48623e+06,1.70412,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10438e+07,8.48623e+06,1.70412,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10438e+07,8.48623e+06,1.70412,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10436e+07,8.48611e+06,0.0259404,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10436e+07,8.48611e+06,0.0259404,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10436e+07,8.48611e+06,0.0259404,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10435e+07,8.48623e+06,1.70404,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10435e+07,8.48623e+06,1.70404,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10435e+07,8.48623e+06,1.70404,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10433e+07,8.48611e+06,0.0259378,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10433e+07,8.48611e+06,0.0259378,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10433e+07,8.48611e+06,0.0259378,false
Block:TREE-SIMP-025,LinkComposite,LP-TREE,(color 127 63 63),1.10429e+07,8.48575e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10429e+07,8.48574e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10429e+07,8.48575e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.10429e+07,8.48549e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10429e+07,8.48548e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10429e+07,8.4855e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10429e+07,8.48549e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10429e+07,8.48549e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10429e+07,8.48552e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.10429e+07,8.48683e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10429e+07,8.48682e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10428e+07,8.48684e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10429e+07,8.48683e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10429e+07,8.48683e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10429e+07,8.48686e+06,0.0,false
Block:TREE-SIMP-025,LinkComposite,LP-TREE,(color 127 63 63),1.10429e+07,8.48661e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10429e+07,8.48661e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10429e+07,8.48661e+06,0.0,false
Block:TREE-SIMP-025,LinkComposite,LP-TREE,(color 127 63 63),1.10429e+07,8.48643e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10429e+07,8.48643e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10429e+07,8.48643e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.1043e+07,8.48616e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.1043e+07,8.48615e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.1043e+07,8.48617e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.1043e+07,8.48616e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.1043e+07,8.48616e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10431e+07,8.48619e+06,0.0,false
Layer:SP-BUILDING-FOOTPRINT,SplineShape,SP-BUILDING-FOOTPRINT,(color 255 0 0),1.10471e+07,8.48812e+06,0.497085,false
Block:TREE-SIMP-027,LinkComposite,LP-TREE,(color 127 63 63),1.10488e+07,8.4862e+06,-1.59779,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10488e+07,8.4862e+06,-1.59779,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10488e+07,8.4862e+06,-1.59779,false
Block:TREE-SIMP-027,LinkComposite,LP-TREE,(color 127 63 63),1.105e+07,8.48621e+06,-0.40579,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.105e+07,8.48621e+06,-0.40579,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.105e+07,8.48621e+06,-0.40579,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.1051e+07,8.48616e+06,0.126219,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.1051e+07,8.48616e+06,0.126219,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.1051e+07,8.48616e+06,0.126219,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10508e+07,8.48627e+06,1.8044,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10508e+07,8.48628e+06,1.8044,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10508e+07,8.48627e+06,1.8044,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10507e+07,8.48615e+06,0.126219,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10507e+07,8.48615e+06,0.126219,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10507e+07,8.48615e+06,0.126219,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10505e+07,8.48627e+06,1.80432,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10505e+07,8.48627e+06,1.80432,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10505e+07,8.48627e+06,1.80432,false
Block:TREE-SIMP-005,LinkComposite,LP-TREE,(color 127 63 63),1.10503e+07,8.48615e+06,0.126216,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10503e+07,8.48615e+06,0.126216,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10503e+07,8.48615e+06,0.126216,false
Block:TREE-SIMP-125,LinkComposite,LP-TREE,(color 127 63 63),1.10468e+07,8.48566e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10468e+07,8.48566e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10468e+07,8.48566e+06,0.0,false
Block:TREE-SIMP-125,LinkComposite,LP-TREE,(color 127 63 63),1.10475e+07,8.48567e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10475e+07,8.48567e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10475e+07,8.48567e+06,0.0,false
Block:TREE-DCID-208,LinkComposite,LP-TREE,(color 127 63 63),1.10469e+07,8.48512e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10468e+07,8.48513e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10468e+07,8.48513e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10469e+07,8.48514e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10469e+07,8.48512e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10469e+07,8.48512e+06,0.0,false
Block:TREE-DCID-208,LinkComposite,LP-TREE,(color 127 63 63),1.10474e+07,8.48513e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10474e+07,8.48514e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10474e+07,8.48514e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10474e+07,8.48515e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10474e+07,8.48513e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10474e+07,8.48513e+06,0.0,false
Block:SHRUB-TROP-021,LinkComposite,LP-SHRB,(color 255 255 255),1.10473e+07,8.48519e+06,0.0,false
Layer:LK-SHRB-TRNK,SplineShape,LK-SHRB-TRNK,(color 0 255 0),1.10473e+07,8.48519e+06,0.0,false
Layer:LK-SHRB-035M,SplineShape,LK-SHRB-035M,(color 0 255 255),1.10473e+07,8.48519e+06,0.0,false
Block:SHRUB-TROP-021,LinkComposite,LP-SHRB,(color 255 255 255),1.10473e+07,8.48518e+06,0.0,false
Layer:LK-SHRB-TRNK,SplineShape,LK-SHRB-TRNK,(color 0 255 0),1.10473e+07,8.48518e+06,0.0,false
Layer:LK-SHRB-035M,SplineShape,LK-SHRB-035M,(color 0 255 255),1.10473e+07,8.48518e+06,0.0,false
Block:SHRUB-TROP-021,LinkComposite,LP-SHRB,(color 255 255 255),1.1047e+07,8.48518e+06,0.0,false
Layer:LK-SHRB-TRNK,SplineShape,LK-SHRB-TRNK,(color 0 255 0),1.1047e+07,8.48518e+06,0.0,false
Layer:LK-SHRB-035M,SplineShape,LK-SHRB-035M,(color 0 255 255),1.1047e+07,8.48518e+06,0.0,false
Block:SHRUB-TROP-021,LinkComposite,LP-SHRB,(color 255 255 255),1.1047e+07,8.48519e+06,0.0,false
Layer:LK-SHRB-TRNK,SplineShape,LK-SHRB-TRNK,(color 0 255 0),1.1047e+07,8.48519e+06,0.0,false
Layer:LK-SHRB-035M,SplineShape,LK-SHRB-035M,(color 0 255 255),1.1047e+07,8.48519e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.10517e+07,8.48464e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10517e+07,8.48463e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10517e+07,8.48465e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10517e+07,8.48464e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10517e+07,8.48464e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10517e+07,8.48468e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.10513e+07,8.48464e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10513e+07,8.48464e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10513e+07,8.48466e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10513e+07,8.48464e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10513e+07,8.48464e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10514e+07,8.48468e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.10503e+07,8.48463e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10503e+07,8.48462e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10503e+07,8.48464e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10503e+07,8.48463e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10503e+07,8.48463e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10503e+07,8.48466e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.10491e+07,8.48463e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10491e+07,8.48462e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10491e+07,8.48464e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10491e+07,8.48463e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10491e+07,8.48463e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10491e+07,8.48466e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.10488e+07,8.48463e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10488e+07,8.48462e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10488e+07,8.48464e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10488e+07,8.48463e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10488e+07,8.48463e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10488e+07,8.48466e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.10485e+07,8.48463e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10485e+07,8.48462e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10485e+07,8.48464e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10485e+07,8.48463e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10485e+07,8.48463e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10485e+07,8.48466e+06,0.0,false
Block:TREE-SIMP-027,LinkComposite,LP-TREE,(color 127 63 63),1.10478e+07,8.48462e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10478e+07,8.48462e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10478e+07,8.48462e+06,0.0,false
Block:TREE-SIMP-027,LinkComposite,LP-TREE,(color 127 63 63),1.10464e+07,8.4846e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10464e+07,8.4846e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10464e+07,8.4846e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.1051e+07,8.48465e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.1051e+07,8.48464e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.1051e+07,8.48466e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.1051e+07,8.48465e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.1051e+07,8.48465e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.1051e+07,8.48468e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.105e+07,8.48463e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.105e+07,8.48462e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.105e+07,8.48464e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.105e+07,8.48463e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.105e+07,8.48463e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.105e+07,8.48466e+06,0.0,false
Block:TREE-DCID-109,LinkComposite,LP-TREE,(color 127 63 63),1.10497e+07,8.48463e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10497e+07,8.48462e+06,0.0,false
Layer:LK-TREE-025M,SplineShape,LK-TREE-025M,(color 255 255 0),1.10497e+07,8.48464e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10497e+07,8.48463e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10497e+07,8.48463e+06,0.0,false
Layer:LK-TREE-013M,SplineShape,LK-TREE-013M,(color 255 0 255),1.10497e+07,8.48466e+06,0.0,false
Block:TREE-PALM-041,LinkComposite,LP-TREE,(color 127 63 63),1.10469e+07,8.48461e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10469e+07,8.48461e+06,0.0,false
Layer:LK-TREE-013M,Editable_mesh,LK-TREE-013M,(color 255 0 255),1.10469e+07,8.48461e+06,0.296708,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10469e+07,8.48461e+06,0.0,false
Block:TREE-PALM-041,LinkComposite,LP-TREE,(color 127 63 63),1.10474e+07,8.48461e+06,0.0,false
Layer:LK-TREE-035M,SplineShape,LK-TREE-035M,(color 82 165 145),1.10474e+07,8.48461e+06,0.0,false
Layer:LK-TREE-013M,Editable_mesh,LK-TREE-013M,(color 255 0 255),1.10474e+07,8.48461e+06,0.296708,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10474e+07,8.48461e+06,0.0,false
Block:TREE-SIMP-050,LinkComposite,LP-TREE,(color 127 63 63),1.10468e+07,8.4858e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10468e+07,8.4858e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10468e+07,8.4858e+06,0.0,false
Block:TREE-SIMP-050,LinkComposite,LP-TREE,(color 127 63 63),1.10468e+07,8.48584e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10468e+07,8.48584e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10468e+07,8.48584e+06,0.0,false
Block:TREE-SIMP-050,LinkComposite,LP-TREE,(color 127 63 63),1.10468e+07,8.48578e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10468e+07,8.48578e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10468e+07,8.48578e+06,0.0,false
Block:TREE-SIMP-050,LinkComposite,LP-TREE,(color 127 63 63),1.10475e+07,8.4858e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10475e+07,8.4858e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10475e+07,8.4858e+06,0.0,false
Block:TREE-SIMP-050,LinkComposite,LP-TREE,(color 127 63 63),1.10474e+07,8.48583e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10474e+07,8.48583e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10474e+07,8.48583e+06,0.0,false
Block:TREE-SIMP-050,LinkComposite,LP-TREE,(color 127 63 63),1.10474e+07,8.48577e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10474e+07,8.48577e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10474e+07,8.48577e+06,0.0,false
Block:TREE-SIMP-125,LinkComposite,LP-TREE,(color 127 63 63),1.10474e+07,8.48663e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10474e+07,8.48663e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10474e+07,8.48663e+06,0.0,false
Block:TREE-SIMP-125,LinkComposite,LP-TREE,(color 127 63 63),1.10468e+07,8.48661e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10468e+07,8.48661e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10468e+07,8.48661e+06,0.0,false
Block:TREE-SIMP-050,LinkComposite,LP-TREE,(color 127 63 63),1.10454e+07,8.48466e+06,1.182e-05,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10454e+07,8.48466e+06,1.182e-05,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10454e+07,8.48466e+06,1.182e-05,false
Block:TREE-SIMP-050,LinkComposite,LP-TREE,(color 127 63 63),1.10455e+07,8.48466e+06,1.182e-05,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10455e+07,8.48466e+06,1.182e-05,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10455e+07,8.48466e+06,1.182e-05,false
Block:TREE-SIMP-050,LinkComposite,LP-TREE,(color 127 63 63),1.10456e+07,8.48466e+06,0.0,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10456e+07,8.48466e+06,0.0,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10456e+07,8.48466e+06,0.0,false
Block:TREE-SIMP-125,LinkComposite,LP-TREE,(color 127 63 63),1.10449e+07,8.48465e+06,4.32745e-07,false
Layer:LK-TREE-050M,SplineShape,LK-TREE-050M,(color 255 255 0),1.10449e+07,8.48465e+06,4.32745e-07,false
Layer:LK-TREE-TRNK,SplineShape,LK-TREE-TRNK,(color 165 82 0),1.10449e+07,8.48465e+06,4.32745e-07,false
Block:TREE-SIMP-027,LinkComposite,LP-TREE,(color 127 63 63),1.10416e+07,8.48515e+06,0.0,false
